Product Name,Article Number,Part Number
eDM-A55E Heatsink Wedge #6403-0006 (A3),20365-A00314-A.0,20365-A00314-A.0
mSATA heatsink 22x27x9mm,20365-A00315-A.0,20365-A00315-A.0
8138X-7B,20365-A00316-A.0,20365-A00316-A.0
CEBA0137371003-00,20365-A00317-A.0,20365-A00317-A.0
TGS4 cooler -K庫存數量(consign),20365-A00318-A.0,20365-A00318-A.0
heatpipe assy iEi KINO-PV-D5252,20365-A00319-A.0,20365-A00319-A.0
Heart Spreader for SECOpITX-x2000,20365-A00320-A.0,20365-A00320-A.0
MBA35002-15P/2.6Y+8612I,20365-A00321-A.0,20365-A00321-A.0
conga-TS77/CSA-HP-T 15mm GE1,20365-A00322-A.0,20365-A00322-A.0
EBC-3360_AL Heatsink,20365-A00323-A.0,20365-A00323-A.0
conga-TS77/CSA-HP-T 15mm GE2,20365-A00324-A.0,20365-A00324-A.0
EHS-TC87-12VHBH-10.A0,20365-A00325-A.0,20365-A00325-A.0
EHS-TC87-12VHBH-10.A1,20365-A00326-A.1,20365-A00326-A.1
016162 conga-QMX6/HSP3,20365-A00327-A.0,20365-A00327-A.0
015193 conga-QA3/CSP-B,20365-A00328-A.0,20365-A00328-A.0
015191 conga-QA3/HSP-B,20365-A00329-A.0,20365-A00329-A.0
015192 conga-QA3/CSP-T,20365-A00330-A.0,20365-A00330-A.0
conga-TCA3/CSP-B Rev. X.1 (CNC+陽極橘金+鉚釘),20365-A00331-X.1,20365-A00331-X.1
conga-TCA3/CSP-B Rev. X.1 (CNC+陽極橘金+鉚釘),20365-A00331-X.2,20365-A00331-X.2
conga-TCA3/CSP-T Rev. X1 (CNC+陽極橘金+鉚釘),20365-A00332-X.1,20365-A00332-X.1
conga-TS77/CSA-HP-T 15mm GE1 A.3,20365-A00333-A.3,20365-A00333-A.3
EHS-M953-12VH.A0 (CNC+鍍鎳+鉚釘),20365-A00334-A.0,20365-A00334-A.0
EHS-M948-12VH.A0 (CNC+鍍鎳+鉚釘),20365-A00335-A.0,20365-A00335-A.0
停用 EHS-QA3-ENBB.B1 (CNC+陽極黑+鉚釘),20365-A00336-A.0,20365-A00336-A.0
EHS-QA3-ENBB.B1,20365-A00337-A.0,20365-A00337-A.0
EHS-QAF-05VHBH.B0,20365-A00338-A.0,20365-A00338-A.0
EHS-G15M-NBH-L.A1,20365-A00339-A.0,20365-A00339-A.0
EHS-QMX6-EHBH.A0 (CNC+陽極黑+鉚釘),20365-A00340-A.0,20365-A00340-A.0
EHS-QMX6-EHBH.A0,20365-A00341-A.0,20365-A00341-A.0
EHS-TS77/3517UE-12VMBT.X2,20365-A00342-A.0,20365-A00342-A.0
EHS-ES-HBT Rev. A.1 (CNC+陽極黑+鉚釘),20365-A00343-A.0,20365-A00343-A.0
EHS-QMX6-EHBH-L.A0,20365-A00344-A.0,20365-A00344-A.0
615190 conga-QA3/HSP-T BLK A.0,20365-A00345-A.0,20365-A00345-A.0
615193 conga-QA3/HSP-T DAN1 A.0,20365-A00345-A.1,20365-A00345-A.1
EHS-TS87-12VHPH.A0,20365-A00346-A.0,20365-A00346-A.0
EHS-B945/CSP-T PH2 A.1,20365-A00347-A.0,20365-A00347-A.0
668742 conga-B945/CSP-T PH2 A.1,20365-A00348-A.1,20365-A00348-A.1
EHS-BS77/CSP-T PH1 A.1,20365-A00349-A.0,20365-A00349-A.0
conga-BS77/CSP-T PH1 A.1,20365-A00350-A.1,20365-A00350-A.1
046854 conga-TS87/CSA-FP-T,20365-A00351-X.0,20365-A00351-X.0
641055 conga-XAF/CSP-B aFA1 A.1,20365-A00352-A.0,20365-A00352-A.0
641055 conga-XAF/CSP-B aFA1 A.2,20365-A00352-A.1,20365-A00352-A.1
iW-HSPALU-CLASLR-Q705 (NP),20365-A00353-A.0,20365-A00353-A.0
組裝-Heatspreader - KeTop_T70,20365-A00354-A.0,20365-A00354-A.0
KeWin Micro asm heatspreader.A2 (CNC+鉚釘+陽極鋁原色),20365-A00355-A.0,20365-A00355-A.0
KeWin Micro asm heatspreader.A2,20365-A00356-A.0,20365-A00356-A.0
"045458 Heatsink,conga-ELX/Deep Drawn HSP-B",20365-A00357-A.0,20365-A00357-A.0
Heatspreader MPA3 Rev.02,20365-A00358-A.0,20365-A00358-A.0
CBGA0137371011-A3,20365-A00359-A.0,20365-A00359-A.0
KEBA Gappadstack AP5xx DCDC.A1,20365-A00360-A.1,20365-A00360-A.1
KEBA Gappadstack BT700-3845.A0,20365-A00361-A.0,20365-A00361-A.0
KEBA Gappadstack AP5xx Connector.A0,20365-A00362-A.0,20365-A00362-A.0
KEBA Gappadstack BT700-3845.A2,20365-A00363-A.2,20365-A00363-A.2
Heat sink + CPU fan + X bracket Advantech P/N (1960047703T000 & 1960053207N001)(consign),20365-A00364-A.0,20365-A00364-A.0
ASK-225 Rev.B,20365-A00365-B.0,20365-A00365-B.0
停用 EHS-E900-HBT.A0,20365-A00366-A.0,20365-A00366-A.0
EHS-E900-HBT.A1,20365-A00366-A.1,20365-A00366-A.1
041027 conga-BAF/CSA-B A.3,20365-A00368-A.3,20365-A00368-A.3
646953 conga-TC87/CSP-B TFX1 A.0,20365-A00373-A.0,20365-A00373-A.0
IW-HSPALU-CLASLR-Q706,20365-A00374-A.0,20365-A00374-A.0
conga-B945/423 bPH1 C.0,20365-A00375-C.0,20365-A00375-C.0
conga-B945-Socket/T7400 BO1 E.2,20365-A00376-E.2,20365-A00376-E.2
EHS-DM 風扇蓋 (陽極銀),20365-A00377-X.0,20365-A00377-X.0
EHS-TS87-FT.X0,20365-A00378-X.0,20365-A00378-X.0
EHS-TR3-FT.X0,20365-A00379-X.0,20365-A00379-X.0
JAC0L04A-0 (LGA 1156/1155 Cooling),20365-A00380-X.0,20365-A00380-X.0
"Plain Washer O2.7,T=0.5mm, 外徑=6mm - 100pcs/bag",20370-000001-A.0,20370-000001-A.0
"Screw M2.5*5, Phillips round-pan (ISO7045) - 100pcs/bag",20370-000002-A.0,20370-000002-A.0
Standoff O2.7*2.7mm (Press in mode)-100 pcs/ bag,20370-000003-A.0,20370-000003-A.0
Standoff M2.5x7mm， E=2.7 (solder mode)-100 pcs/bag,20370-000004-A.0,20370-000004-A.0
Standoff O2.7*3mm 100pcs /bag,20370-000005-A.0,20370-000005-A.0
"Brown Box 172x140x37mm, E-Flute, for Diamond",20370-000006-A.0,20370-000006-A.0
Standoff M2.5x2.7mm， E=2.7 (solder mode)-100 pcs/ bag,20370-000007-A.0,20370-000007-A.0
AP1 Packing Assy BASIC 60PCS/Carton,20370-000008-A.0,20370-000008-A.0
AP1 Packing Assy BASIC+ 30PCS/Carton,20370-000010-A.0,20370-000010-A.0
Standoff M2.5*2.7mm (Press in mode) 100pcs /bag,20370-000011-A.0,20370-000011-A.0
Packaging of Vector AMV /AMV 包材,20370-000014-A.0,20370-000014-A.0
AM/AMV Screw bag,20370-000015-A.0,20370-000015-A.0
Packaging of Vector IGV /IGV 包材,20370-000016-A.0,20370-000016-A.0
IG/IGV Screw bag,20370-000017-A.0,20370-000017-A.0
"Inner Cardboard Box, U7-300",20370-000018-A.0,20370-000018-A.0
U7-300 A.0/U7-300T A.0 共用包材,20370-000019-A.0,20370-000019-A.0
ECB-QSA-AL5-SS4.C2,20370-000021-C.2,20370-000021-C.2
AP1 Packing Assy 20PCS Carton,20370-000022-A.0,20370-000022-A.0
Midi Case(Aries+)Type A.0 ME 附件包BOM (housing set) A.0,20370-000024-A.0,20370-000024-A.0
U7-100共用包材for EFCO,20370-000025-A.0,20370-000025-A.0
U7-100共用包材for 恩比克,20370-000026-A.0,20370-000026-A.0
H2N WebCtrl 1 單板蜂巢箱80入裝包材,20370-000028-A.0,20370-000028-A.0
IOM-Serial Ver:X2 包裝材,20370-000030-X.2,20370-000030-X.2
AP1 Packing Assy BASIC+ 6PCS/Carton A.0,20370-000031-A.0,20370-000031-A.0
AP1 C1 Packing Assy BASIC+30PCS/Carton A.0,20370-000032-A.0,20370-000032-A.0
"Standoff M2.5x5mm,E=2.55 (Solder mode) 100pcs /bag",20370-000033-A.0,20370-000033-A.0
"Spacer,brass,Female,M2.5x8 (100pcs /bag)",20370-000034-A.0,20370-000034-A.0
Packing Assy TPC-5220,20370-000035-A.0,20370-000035-A.0
u7-100配件包,20370-000036-A.0,20370-000036-A.0
U7-130PAS 共用包材for 恩比克,20370-000037-A.0,20370-000037-A.0
U7-130PAS 共用包材for 恩比克,20370-000037-A.1,20370-000037-A.1
U7-130PAS 共用包材for 恩比克 Ver B.0,20370-000037-B.0,20370-000037-B.0
U7-130PAS 配件包,20370-000038-A.0,20370-000038-A.0
U7-130PAS 配件包,20370-000038-A.1,20370-000038-A.1
"40160-000009-A.1 Heat Spreader Kit, Aries SBC Rev: B ;Stand Off+SCREW",20370-000039-A.0,20370-000039-A.0
Standoff M3x6.6mm(D=5.5) (100pcs /bag),20370-000040-A.0,20370-000040-A.0
"Spacer,brass,Female,M2.5x8 (100pcs/bag)",20370-000042-A.0,20370-000042-A.0
U7-200 Packing BOM,20370-000043-A.0,20370-000043-A.0
配件包-U7-200,20370-000044-A.0,20370-000044-A.0
U7-200-JI-DIEN-螺絲包,20370-000045-A.0,20370-000045-A.0
AIH Packing BOM,20370-000046-A.0,20370-000046-A.0
AIH Packing BOM,20370-000046-A.1,20370-000046-A.1
AIH(V3Plus)配件包,20370-000047-A.0,20370-000047-A.0
AIH配件包,20370-000047-A.1,20370-000047-A.1
AIH-EP1 Packing BOM,20370-000048-A.0,20370-000048-A.0
AIH-EP1 Packing BOM,20370-000048-A.1,20370-000048-A.1
AIH-EP1 (V3Plus)配件包,20370-000049-A.0,20370-000049-A.0
AIHD-P4(V3P4)配件包,20370-000049-A.1,20370-000049-A.1
AIM(V2)Packing BOM,20370-000050-A.0,20370-000050-A.0
V1V2配件包,20370-000051-A.0,20370-000051-A.0
V1V2,20370-000051-A.1,20370-000051-A.1
AIHDP Packing BOM,20370-000052-A.0,20370-000052-A.0
AIHD 包裝BOM,20370-000052-X.2,20370-000052-X.2
AIHDP-P4E1 Packing BOM,20370-000053-A.0,20370-000053-A.0
AIHD P4 包裝BOM,20370-000053-X.2,20370-000053-X.2
Packing BOM,20370-000054-A.0,20370-000054-A.0
Packing Assembly Tyro,20370-000056-X.0,20370-000056-X.0
ABOX Packing BOM,20370-000057-A.0,20370-000057-A.0
ABOX配件包虛擬階,20370-000058-A.0,20370-000058-A.0
AIMD Packing,20370-000059-A.0,20370-000059-A.0
PCIE-350 Packing,20370-000060-A.0,20370-000060-A.0
TY01 Packing BOM A.0,20370-000061-A.0,20370-000061-A.0
JUMBO Gaming System JGS03A ( EMC Solution ),20370-A00001-A.0,20370-A00001-A.0
JGS03A系統機構修改 (ECN-H28),20370-A00002-A.0,20370-A00002-A.0
JUMBO Gaming System JGS03A ( FAN Issue Solution ),20370-A00003-A.0,20370-A00003-A.0
GV6795 (V5) Grover Gaming System,20370-A00004-A.0,20370-A00004-A.0
Grover 6795 logic box w/4.5K RPM cooling kit,20370-A00005-A.0,20370-A00005-A.0
3000 RPM cooling kit for 6795,20370-A00006-A.0,20370-A00006-A.0
EGL5015-2G-EF system,20370-A00007-A.0,20370-A00007-A.0
JGS03A Graphic Board System,20370-A00008-A.0,20370-A00008-A.0
JUMBO Gaming System JGS03A ( System Cooling Solution ),20370-A00009-A.0,20370-A00009-A.0
蜂巢：11刀刀卡*6 (100*278)+6刀刀卡*11 (100*533),20370-A00010-A.0,20370-A00010-A.0
外包裝紙箱 574*385*260mm AB楞5層 (10入),20370-A00012-X.0,20370-A00012-X.0
紙板 195*559mm(3刀6片)+195*371mm(6刀3片) B楞,20370-A00013-X.0,20370-A00013-X.0
天地板 560*370 AB楞5層(2片) + EPE 560*370*15mm (2片),20370-A00014-X.0,20370-A00014-X.0
Displayport cable-5800mm,20380-000002-B.0,20380-000002-B.0
Cable kit for conga-PA3 (PA3C) B,20380-000003-B.0,20380-000003-B.0
PA30 RS422 Cable Adapter Assy,20380-000004-A.0,20380-000004-A.0
PA30 RS485 Cable Adapter Assy,20380-000005-A.0,20380-000005-A.0
65006 Cable_speaker VISATON K50WP_8Ohm (RD018187_2.2_0),20380-000007-A.0,20380-000007-A.0
E-KAB-M15Touch-1,20380-000008-1.0,20380-000008-1.0
E-KAB-M15LVDS-1,20380-000009-1.0,20380-000009-1.0
Wire Antenna,20380-000011-A.0,20380-000011-A.0
AP1 BASIC+ Speaker/Cable Assy A.0,20380-000012-A.0,20380-000012-A.0
CFKB-1086,20380-000013-A.0,20380-000013-A.0
"LVDS Cable, round, AWG40 coax, 165mm, I-PEX 40 pin connector 20453-040T",20380-000014-A.0,20380-000014-A.0
CABLE ASSY. Touch-chimei-cabl,20380-000015-A.0,20380-000015-A.0
cab-Pico-ITX-SATA-Power (PA50),20380-000016-A.0,20380-000016-A.0
"SATA III cable 30 cm, straight/straight",20380-000017-A.0,20380-000017-A.0
"65050 LVDS Kabel 18.5"" Annax",20380-000018-A.0,20380-000018-A.0
EMBU E-KAB-M12LED,20380-000020-1.0,20380-000020-A.0
EMBU E-KAB-M12LVDS,20380-000021-1.0,20380-000021-A.0
EMBU E-KAB-M12TOUCH,20380-000022-1.0,20380-000022-A.0
"Cable, Remote control, M5_Female(GT2311A4-05048_Z6_M5) with Power Button",30535-000162-A.0,20380-000036-A.0
CG-SAM-FF-IPEX-L300,20380-000038-A.0,20380-000038-A.0
GC01-872,20380-000039-A.0,20380-000039-A.0
MCD36-150-4/6-6-S,20380-000040-A.0,20380-000040-A.0
V2C 1X6 to1X6 LCM I2C cable,20380-000041-A.0,20380-000041-A.0
V2C 2x10 to 2x10 DIO Port Cable,20380-000042-A.0,20380-000042-A.0
V2C 1X2+1x10 to 1X5 Ignition and PWR BTM cable,20380-000043-A.0,20380-000043-A.0
V2C 1x5 to 1x3 DC Input Power Cable,20380-000044-A.0,20380-000044-A.0
V2C 1x2 to 1x2 RTC Cable,20380-000045-A.0,20380-000045-A.0
V2C 1x6 to Audio cable,20380-000046-A.0,20380-000046-A.0
V3C 2x10 to 2x10 DIO Port Cable,20380-000047-A.0,20380-000047-A.0
V2C 1X10 to USB_A+1x4 Cable,20380-000048-A.0,20380-000048-A.0
V2C 1X4 to1X15 SATA PWR cable,20380-000049-A.0,20380-000049-A.0
V2C 1X7 to1X7 SATA signal cable,20380-000050-A.0,20380-000050-A.0
V2C 2x10 to DB9 Com Port Cable,20380-000051-A.0,20380-000051-A.0
V2C 2 port external SIM cable,20380-000052-A.0,20380-000052-A.0
61211E-00-01-01 KAB-OSD-Panel-Set-LP,20380-000053-A.0,20380-000053-A.0
61200E-00-01-02_KAB-LED-G151EVN010,20380-000054-A.0,20380-000054-A.0
62109 KAB-BL-G170EG01,20380-000055-A.0,20380-000055-A.0
65634,20380-000056-A.0,20380-000056-A.0
USB 2.0 A male to USB 2.0 B male,20380-000057-A.0,20380-000057-A.0
USB 2.0 Micro-B male to USB 2.0 A female,20380-000058-A.0,20380-000058-A.0
cab-HDD-Power-extension-cable,20380-000059-A.0,20380-000059-A.0
KAB-BIM1 Power +12V - Olimex Board,20380-000060-A.0,20380-000060-A.0
KAB-ACES-50204-40-0300COAX-RK,20380-000061-A.0,20380-000061-A.0
Standard DisplayPort DP cable 2m,20380-000062-A.0,20380-000062-A.0
11.04.5652-20,20380-000066-A.0,20380-000066-A.0
"USB 2.0 Cable, A Male to A Female, 0,15 m",20380-000067-A.0,20380-000067-A.0
70cm Right Angle to Straight SATA cable,20380-000068-A.0,20380-000068-A.0
USB 3.0 A male to USB 3.0 B male,20380-000069-A.0,20380-000069-A.0
KAB-conga-parallel cable PSG-COM,20380-000070-A.0,20380-000070-A.0
KAB-conga-parallel cable LPT,20380-000071-A.0,20380-000071-A.0
V3C 1x2 to 1x2 RTC Cable,20380-000072-A.0,20380-000072-A.0
CFKB-1338,20380-000073-A.0,20380-000073-A.0
CFKB-1355,20380-000074-A.0,20380-000074-A.0
CFKB-1341,20380-000075-A.0,20380-000075-A.0
"05-CBL505.100 Cable Assy, DB9M x 4 - 40 Way, MIDI",20380-000077-A.0,20380-000077-A.0
"05-CBL504.100 Cable Assy, DB9M x 2 - 20 Way, MIDI",20380-000078-A.0,20380-000078-A.0
CFKB-1342,20380-000079-A.0,20380-000079-A.0
"Cable Assy, Serial, DB9M - DB9F",20380-000080-A.0,20380-000080-A.0
"61204E-00-01-02 KAB-LED-GH515A, 500mm",20380-000081-A.0,20380-000081-A.0
TWRB-003EQ01-300,20380-000082-A.0,20380-000082-A.0
"CABLE,V3C 2x15 to 2x15 RTC+SIM Cable",20380-000083-A.0,20380-000083-A.0
"CABLE,V3C 1X10 to1X6 LCM I2C cable",20380-000084-A.0,20380-000084-A.0
"CABLE,V3C 2x10 to DB9 Com Port Cable",20380-000085-A.0,20380-000085-A.0
"CABLE,V3C 2x10 to DB9 Com Port Cable",20380-000085-A.1,20380-000085-A.1
"CABLE,V3C 1X4 to 1X4+1X4 Fan cable L=400±5mm",20380-000086-A.0,20380-000086-A.0
61206E-00-01-01 KAB-ADAPT-PRALS-51/61,20380-000087-A.0,20380-000087-A.0
61207E-00-01-01 KAB-ADAPT-PRALS-61LP/71LP/91,20380-000088-A.0,20380-000088-A.0
61208E-00-01-01 KAB-ADAPT-PRALS-71,20380-000089-A.0,20380-000089-A.0
AC POWER SUPPLY CORD (SL-2+SL-3),20380-000091-A.0,20380-000091-A.0
E-KAB-SH2-L50,20380-000092-A.0,20380-000092-A.0
E-KAB-C7TOUCH-1,20380-000093-A.0,20380-000093-A.0
"CABLE V2C 1x6 to Audio cable, 塑膠",20380-000094-A.0,20380-000094-A.0
"CABLE V2C 1X10 to 1x6 USB Cable, L50mm",20380-000095-A.0,20380-000095-A.0
"CBL-S01, SATA (Data + Power) cable x1, 120mm, AIM",9992-0201,20380-000096-A.0
"CABLE,V2C 2x10 to DB9 Com Port Cable",20380-000097-A.0,20380-000097-A.0
CABLE V2C 1X8 SIMX2 to 2x15 Cable,20380-000098-A.0,20380-000098-A.0
"CABLE V2C 2x10 to DB9x1 Com Port Cable,L50mm",20380-000099-A.0,20380-000099-A.0
"CABLE, V3C 1X10 to 1x6 USB Cable, L170mm",20380-000100-A.0,20380-000100-A.0
"SATA (Data + Power) cable x1, 230mm, AIH",9992-0301,20380-000101-A.0
"CABLE,V3C TO VGA-001",20380-000102-A.0,20380-000102-A.0
"V3C 2x10 to DB9x1 Com Port Cable,L400mm",20380-000103-A.0,20380-000103-A.0
CCF19010901_A0,20380-000104-A.0,20380-000104-A.0
CCF19021201_A1,20380-000105-A.0,20380-000105-A.0
CCF19042501,20380-000106-A.0,20380-000106-A.0
CCF19042502,20380-000107-A.0,20380-000107-A.0
CCF19042504,20380-000108-A.0,20380-000108-A.0
CCF19042503,20380-000109-A.0,20380-000109-A.0
cab-DSUB9M-PB9,14000252,20380-000110-A.0
"cab-Backlight ZHR-8, Open End, 50cm",14000253,20380-000111-A.0
"cab-LVDS SHDR-40V, Open End, 50cm",14000254,20380-000112-A.0
"cab-Backlight ZHR-8 51146-0600, 50cm",14000255,20380-000113-A.0
"cab-LVDS SHDR-40V FI-X30HL, 50cm",14000256,20380-000114-A.0
cab-ThinMini-ITX-RS422,14000257,20380-000115-A.0
cab-ThinMini-ITX-RS485,14000258,20380-000116-A.0
cab-ThinMini-ITX-Speakers,14000259,20380-000117-A.0
cab-ThinMini-ITX-Buttons-Sleep&LID,14000261,20380-000118-A.0
cab-Power MiniFIT-4 DELL-7.4/5.0mm,14000266,20380-000119-A.0
"CABLE LVDS,WJE181269B",20380-000120-A.0,20380-000120-A.0
BJWG00000042,271000005,20380-000121-A.0
BJWG00000043,1110000078,20380-000122-A.0
BJWG00000044,1110000079,20380-000123-A.0
BJWG00000045,1110000080,20380-000124-A.0
BJWG00000038,1110000081,20380-000125-A.0
BJWG00000039,1110000082,20380-000126-A.0
BJWG00000040,1110000083,20380-000127-A.0
BJWG00000041,1110000084,20380-000128-A.0
KAB486b LVDS 180cm cable,20380-000129-A.0,20380-000129-A.0
"6980601 Cable, Serial Port, JST GHR 1x10 to2 x DB9M",20380-000130-A.0,20380-000130-A.0
"6980602 Cable, USB 2.0 type A panel mount receptacle x2",20380-000131-A.0,20380-000131-A.0
"6980603 Cable, USB 3.0 type A panel mount receptacle",20380-000132-A.0,20380-000132-A.0
"6980604 Cable, RJ-45 socket, panel mount",20380-000133-A.0,20380-000133-A.0
"6980605 Cable, HDMI",20380-000134-A.0,20380-000134-A.0
"6980606 Cable, DAQ",20380-000135-A.0,20380-000135-A.0
"6980607 Cable, Utility, 2x10 IDC socket",20380-000136-A.0,20380-000136-A.0
"6980608 Cable, Audio 2mm to 3 x3.5mm Panel mount Stereo",20380-000137-A.0,20380-000137-A.0
WJE192179B-A DC Input Power Cable,20380-000140-A.0,20380-000140-A.0
AA101-AUDIO CABLE,20380-000141-A.0,20380-000141-A.0
AA101-FAN POWER CABLE,20380-000142-A.0,20380-000142-A.0
AA101-FRONT PANEL CABLE,20380-000143-A.0,20380-000143-A.0
AA101-POWER BUTTON CABLE,20380-000144-A.0,20380-000144-A.0
AA101-SATA CABLE,20380-000145-A.0,20380-000145-A.0
AA101-SATA POWER CABLE,20380-000146-A.0,20380-000146-A.0
AA101-SYSTEM POWER CABLE,20380-000147-A.0,20380-000147-A.0
AA101-USB CABLE,20380-000148-A.0,20380-000148-A.0
62517 KAB-JILI30-TELD02,20380-A00001-A.0,20380-A00001-A.0
"05-CBL515.100 Cable Assy, Speaker, Vector",20380-A00002-A.0,20380-A00002-A.0
96061-0000-00-0 KAB-DSUB9-3,20380-A00003-A.0,20380-A00003-A.0
ETHERADA-8P8C,20380-A00004-A.0,20380-A00004-A.0
05-CBL126.100,20380-A00005-A.0,20380-A00005-A.0
05-CBL127.100,20380-A00006-A.0,20380-A00006-A.0
05-CBL129,20380-A00007-A.0,20380-A00007-A.0
05-CBL130,20380-A00008-A.0,20380-A00008-A.0
"05-CBL131,KAB-conga-Data cable FPA1 A.2 to LCD panel for testbed usage",20380-A00009-A.0,20380-A00009-A.0
05-CBL133,20380-A00010-A.0,20380-A00010-A.0
05-CBL141.110,20380-A00011-A.0,20380-A00011-A.0
96072-0000-00-0 KAB-ATX-20TO10,20380-A00012-A.0,20380-A00012-A.0
96048-0000-00-0 KAB-MOPS-ETN1,20380-A00013-A.0,20380-A00013-A.0
conga-KAB-FPA1-30/30,20380-A00014-A.0,20380-A00014-A.0
conga-KAB-FPA1-40/30,20380-A00015-A.0,20380-A00015-A.0
conga-KAB-FPA1-XTX,20380-A00016-A.0,20380-A00016-A.0
63005 KAB-JILI40-TELB02,20380-A00017-A.0,20380-A00017-A.0
05-1001 Y Power Cable,20380-A00018-A.0,20380-A00018-A.0
SATA cable,20380-A00019-A.0,20380-A00019-A.0
KAB-USBDUAL-FRONT,20380-A00020-A.0,20380-A00020-A.0
3M Touch cable #7310101 - 140cm,20380-A00021-A.0,20380-A00021-A.0
DVI-A(male) to HD-DSUB(male) cable,20380-A00022-A.0,20380-A00022-A.0
DVI-A(male) to HD-DSUB(male) cable - 140cm,20380-A00023-X.0,20380-A00023-X.0
"05-CBL515.100 Cable Assy, Speaker, Vector",20380-A00024-A.0,20380-A00024-A.0
CABLE ASSY. LVDS display cable for 21.5” display (Rev.1.1),20380-A00025-A.0,20380-A00025-A.0
MX2_7 PSU Output (Rev.1.0),20380-A00026-A.0,20380-A00026-A.0
040-01-MX2-007 MX2_7 PSU Output cable (Rev.1.0),20380-A00027-A.0,20380-A00027-A.0
MCAB32x100B05,20380-A00028-A.0,20380-A00028-A.0
FFC0.50D40/0492B4.0-4.0-08.0-08.0SAKK,20380-A00029-A.0,20380-A00029-A.0
MCAB40x1200B05,20380-A00030-A.0,20380-A00030-A.0
MCAB32x300B05,20380-A00031-A.0,20380-A00031-A.0
B-0.5-32-300-4X4(8X85)-0.3-0.035,20380-A00032-A.0,20380-A00032-A.0
MCAB32X500B05,20380-A00033-A.0,20380-A00033-A.0
MCAB32x200A05,20380-A00034-A.0,20380-A00034-A.0
MCAB32x200B05,20380-A00035-A.0,20380-A00035-A.0
MCAB50X100B05,20380-A00036-A.0,20380-A00036-A.0
MCAB32X250B05,20380-A00037-A.0,20380-A00037-A.0
FFC0.50D33/0112B4.0-4.0-08.0-08.0SAKK,20380-A00038-A.0,20380-A00038-A.0
MCAB26X300A10 62113 KAB-104-FDD,20380-A00039-A.0,20380-A00039-A.0
MCAB26X300A10,20380-A00041-A.0,20380-A00041-A.0
MCAB45x40B05,20380-A00042-A.0,20380-A00042-A.0
MCAB50X400B05,20380-A00043-A.0,20380-A00043-A.0
"Flatfoilcable, 20 positions, lenght 200mm, ends same side, pitch 1mm",20380-A00044-A.0,20380-A00044-A.0
"Flatfoilcable, 10 positions, lenght 200mm, ends same side, pitch 1mm",20380-A00045-X.0,20380-A00045-X.0
05-CBL122.110,20380-A00046-A.0,20380-A00046-A.0
05-CBL124.110,20380-A00047-A.0,20380-A00047-A.0
05-CBL125.110,20380-A00048-A.0,20380-A00048-A.0
62033 KAB-BL-GH116A-10,20380-A00049-A.0,20380-A00049-A.0
62033 KAB-BL-GH523,20380-A00050-A.0,20380-A00050-A.0
62016 KAB-BL-FLCV07-TAB,20380-A00051-A.0,20380-A00051-A.0
96053-0000-00-0EM1,20380-A00052-A.0,20380-A00052-A.0
96061-0000-00-0 KAB-DSUB9-3,20380-A00053-A.0,20380-A00053-A.0
61004 KAB-COM,20380-A00054-A.0,20380-A00054-A.0
62112 KAB-2BL-CXAL0624,20380-A00055-A.0,20380-A00055-A.0
62108 KAB-26-COCKPIT,20380-A00056-A.0,20380-A00056-A.0
62107 KAB-10-COCKPIT,20380-A00057-A.0,20380-A00057-A.0
62101 BERG-IDC44-IDC44-70,20380-A00058-A.0,20380-A00058-A.0
62109 KAB-25-COCKPIT,20380-A00059-A.0,20380-A00059-A.0
96065-0000-00-0 KAB-CAN-1,20380-A00060-A.0,20380-A00060-A.0
26459 KAB-JILI-TOLB02,20380-A00061-A.0,20380-A00061-A.0
"Kabel OptoCom-BP1 / FBL-9 polig, Kabel S",20380-A00062-A.0,20380-A00062-A.0
COM single cable / KABEL E,20380-A00063-A.0,20380-A00063-A.0
cab-LVDV-PWR-10-15,20380-A00064-A.0,20380-A00064-A.0
cab-LVDV-DAT-34-15,20380-A00065-A.0,20380-A00065-A.0
cab-LVDV-DAT-34-15 A.1,20380-A00065-A.1,20380-A00065-A.1
Cable-Touch-Data,20380-A00066-A.0,20380-A00066-A.0
Cable-Touch-Data (200mm),20380-A00067-X.0,20380-A00067-X.0
Standard COM cable RS232,20380-A00068-A.0,20380-A00068-A.0
Standard COM cable RS232(1600mm),20380-A00069-A.0,20380-A00069-A.0
KABEL seriell LIM,20380-A00070-A.0,20380-A00070-A.0
Kable seriell LIC/LIM,20380-A00071-A.0,20380-A00071-A.0
Standard COM cable RS232(1600mm),20380-A00072-A.0,20380-A00072-A.0
CABLE ASSY. Statussignals to collector board (Rev.1.0),20380-A00073-A.0,20380-A00073-A.0
Cable 1007-22AWG 20cm 4pin 4wires,20380-A00074-A.0,20380-A00074-A.0
05-CBL137,20380-A00075-A.0,20380-A00075-A.0
05-CBL138,20380-A00076-A.0,20380-A00076-A.0
05-CBL140.100,20380-A00077-A.0,20380-A00077-A.0
05-CBL142.100,20380-A00078-A.0,20380-A00078-A.0
05-CBL144.110,20380-A00079-X.0,20380-A00079-X.0
05-CBL145.100,20380-A00080-A.0,20380-A00080-A.0
62520 KAB-JILI30-TXLD06,20380-A00081-A.0,20380-A00081-A.0
62524 KAB-JILI30-TXLD07,20380-A00082-X.0,20380-A00082-X.0
21992 KAB-JILI-TVDA05,20380-A00083-A.0,20380-A00083-A.0
